"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2014",31.5368486214584,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2015",31.527972927113,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2016",30.9678772747415,
"CAN","TRADEGOODSERV","EXP","PC_GDP","A","2017",30.894027355779,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1970",19.3805958821615,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1971",19.4082155647327,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1972",20.3535204467518,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1973",21.3390485891134,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1974",23.8896348117077,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1975",23.7072855954917,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1976",22.4085931750782,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1977",22.8937392581936,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1978",24.1856807878809,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1979",25.797920185724,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1980",25.7088103786975,"E"
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1981",25.6719174332168,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1982",21.3587815074992,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1983",21.7176446480863,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1984",24.4864126124678,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1985",25.2682828891231,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1986",26.0528172371055,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1987",24.8336323230628,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1988",25.2871151711801,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1989",24.9946937787171,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1990",24.8949129649912,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1991",24.8648200293742,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1992",26.5375639473254,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1993",29.1127680605097,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1994",31.6190990073552,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1995",32.9923893781824,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1996",33.1903577850303,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1997",36.2418713533104,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1998",38.1140409369515,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","1999",38.3167605151445,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2000",38.6202579872639,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2001",36.370116746529,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2002",35.6982879510901,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2003",33.0156000687827,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2004",32.892595881242,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2005",32.9147342183782,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2006",32.6518371780859,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2007",32.0388781416584,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2008",32.6010951508328,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2009",29.91249645105,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2010",30.988791490437,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2011",31.764016586051,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2012",32.1835322206179,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2013",31.8100731951151,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2014",32.5206777467198,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2015",33.9997623954151,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2016",33.3842297689125,
"CAN","TRADEGOODSERV","IMP","PC_GDP","A","2017",33.168625600989,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1990",33.0772640539112,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1991",38.6081648926216,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1992",40.0459295105858,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1993",40.1256093922355,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1994",37.2718043519254,"E"
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1995",40.3995847324241,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1996",38.3168292873398,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1997",40.4614736627143,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1998",42.2085185863327,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","1999",42.9203399724494,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2000",48.1922910591063,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2001",49.0279401738654,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2002",45.1241477243064,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2003",46.9073243423848,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2004",57.3404444293512,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2005",62.181957290981,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2006",65.1862987851849,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2007",66.4089661851449,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2008",63.2263674242076,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2009",58.6842997764355,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2010",66.0295210253014,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2011",71.3071567311351,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2012",76.1700746223071,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2013",76.8709518101924,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2014",82.5456924295555,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2015",81.0493010657814,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2016",79.5556198733638,
"CZE","TRADEGOODSERV","EXP","PC_GDP","A","2017",79.7706448203714,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1990",30.7291275449076,"E"
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1991",33.0100950959915,"E"
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1992",38.8491865362898,"E"
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1993",39.0089635752869,"E"
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1994",38.4277812476175,"E"
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1995",43.4953704725087,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1996",43.176421157296,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1997",44.6126944823801,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1998",42.4800909807123,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","1999",43.340912952408,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2000",50.0408297410306,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2001",50.2820338206968,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2002",46.4018340987842,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2003",48.1078728799145,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2004",56.5278907957174,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2005",59.8333012244363,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2006",62.4462038523137,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2007",63.963936515476,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2008",61.0624641380954,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2009",54.8084690422803,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2010",62.9375560257456,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2011",67.4778215335339,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2012",71.3673843176896,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2013",71.1072226148134,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2014",76.1812643131131,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2015",75.0505626571141,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2016",71.8390558705031,
"CZE","TRADEGOODSERV","IMP","PC_GDP","A","2017",72.2501123843155,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1970",27.150844096013,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1971",26.8245188237286,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1972",26.4064813036934,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1973",27.9728893789839,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1974",30.6564715375305,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1975",29.3704369362009,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1976",28.2378526020463,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1977",28.357619661051,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1978",27.4182355644878,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1979",29.2330840066235,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1980",32.502719099554,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1981",36.0758201370298,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1982",35.8736074249479,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1983",35.9212184703487,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1984",36.2926768703982,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1985",36.4310834318591,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1986",32.2991110581005,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1987",31.70382682613,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1988",33.6157378600336,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1989",35.4199777543585,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1990",36.4231722725663,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1991",37.682513410237,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1992",36.9543690561573,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1993",36.566228596416,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1994",36.851923816504,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1995",36.6119849529611,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1996",37.0673808665985,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1997",37.7628521745807,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1998",37.1865482618711,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","1999",39.3484282585635,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2000",44.8472845222592,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2001",45.5545137314203,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2002",45.7044780754905,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2003",43.838424333792,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2004",43.9284568868148,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2005",47.4521180541544,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2006",50.7300298408094,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2007",51.482564575911,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2008",54.1758119757753,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2009",47.1260516693445,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2010",50.5229368842239,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2011",53.820117886958,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2012",54.6304964321937,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2013",54.8288133195348,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2014",54.6131190486406,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2015",55.6755732797661,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2016",53.5840930278485,
"DNK","TRADEGOODSERV","EXP","PC_GDP","A","2017",55.0964289851243,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1970",29.9837583745881,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1971",28.850115708077,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1972",26.81465973775,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1973",29.8668674860816,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1974",34.0051103725193,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1975",30.3301314850327,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1976",32.7694916889643,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1977",31.9251166914828,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1978",29.6346698630425,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1979",31.614788882676,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1980",32.9529920073441,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1981",34.668995870956,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1982",34.9649571698743,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1983",33.7116861432716,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1984",34.6159061243627,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1985",35.6561815183258,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1986",32.4982284307053,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1987",29.649117415593,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1988",30.1395909719687,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1989",31.6249540605597,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1990",30.8670258089175,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1991",31.4640037459955,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1992",30.0475399073037,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1993",29.0387585544328,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1994",30.9286549896002,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1995",31.9025975341612,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1996",31.4039028550841,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1997",33.4055765101485,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1998",34.1125711221361,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","1999",33.348771386066,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2000",38.1366661843438,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2001",38.414073083558,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2002",38.8524616899872,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2003",37.0433011704881,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2004",38.2793238517106,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2005",41.9476489044026,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2006",46.6366673403636,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2007",48.5852965617982,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2008",50.6524116416038,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2009",42.628980287932,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2010",43.5770429051215,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2011",47.4256221661268,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2012",48.610502785749,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2013",48.2213344513097,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2014",47.6508014223954,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2015",48.3833619126361,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2016",47.39002943907,
"DNK","TRADEGOODSERV","IMP","PC_GDP","A","2017",48.1424795998163,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1970",23.8523443871178,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1971",22.5513422771167,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1972",23.6355804939933,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1973",23.586728699989,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1974",25.6618410585805,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1975",22.1171810923013,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1976",23.5295545503049,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1977",26.8313670804746,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1978",27.8396427956665,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1979",29.5566243197671,"E"
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1980",30.7998337390891,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1981",31.2647661048984,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1982",28.8552683803787,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1983",28.6817325800377,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1984",29.46465288422,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1985",27.969460410054,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1986",25.6279885240676,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1987",24.9856090685008,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1988",23.8958230189958,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1989",23.0131853041464,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1990",22.1338314470937,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1991",21.2541109910076,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1992",25.5232640362042,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1993",31.3663292438308,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1994",34.0285122510136,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1995",35.7624091886846,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1996",36.3276504017245,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1997",37.8009355415485,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1998",37.4673954577927,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","1999",37.6023258195914,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2000",42.0868773897153,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2001",39.7128159682076,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2002",39.0858391384391,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2003",37.2661955940859,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2004",38.5891959085546,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2005",40.2556163200253,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2006",43.1708899625755,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2007",43.9968057282511,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2008",45.0779769863353,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2009",36.2709842069503,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2010",38.6777124532336,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2011",39.1595426400297,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2012",39.4813632109233,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2013",38.8141911497113,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2014",37.2222276297731,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2015",36.4940554569569,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2016",36.0064966614379,
"FIN","TRADEGOODSERV","EXP","PC_GDP","A","2017",38.531470718316,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1970",25.5323463742853,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1971",24.8558867451003,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1972",24.11928011709,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1973",24.8849964537463,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1974",29.5120887784544,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1975",28.178033988259,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1976",25.701959053308,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1977",25.5197287290997,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1978",24.7472335816232,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1979",28.5137722082061,"E"
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1980",32.1002315776973,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1981",30.2882343676169,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1982",28.6824963227569,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1983",28.6921950198786,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1984",27.0944708213391,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1985",27.3003345629236,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1986",24.3178195728403,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1987",24.4675355345309,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1988",24.2423847617062,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1989",24.8402751108473,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1990",23.6820129656082,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1991",22.2028012235229,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1992",24.6770848064866,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1993",26.7714698885105,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1994",28.3866560902521,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1995",28.3067494622347,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1996",29.4091710758377,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1997",30.4628943993932,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1998",29.5509295409613,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","1999",28.6338961417552,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2000",32.9074349960737,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2001",30.553113121984,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2002",30.204533040212,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2003",30.7714638217577,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2004",32.4021782340655,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2005",36.3720975502929,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2006",39.0118993824371,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2007",39.1791364747245,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2008",41.4338886279045,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2009",34.2602566439631,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2010",37.4120791020844,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2011",40.0103622205629,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2012",40.924356709194,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2013",39.6994167346979,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2014",38.1522723069585,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2015",36.9658975973741,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2016",36.9185279786776,
"FIN","TRADEGOODSERV","IMP","PC_GDP","A","2017",38.1722903999678,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1970",15.9811611958822,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1971",16.4816822643232,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1972",16.6231060727089,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1973",17.5247221371069,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1974",20.6302807987887,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1975",18.8332004951754,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1976",19.3351723328393,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1977",20.2335670307392,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1978",20.2426745837098,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1979",20.7159538936742,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1980",20.9825796312283,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1981",21.9698618586821,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1982",21.3986951973501,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1983",22.436327077748,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1984",23.8354808141097,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1985",23.3242134965665,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1986",20.3834784359363,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1987",19.5973518165664,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1988",20.3667255718941,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1989",21.6581538248618,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1990",20.9757333804124,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1991",21.3348844239057,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1992",21.3305593452775,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1993",20.7925794072246,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1994",21.6603227312909,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1995",22.6229260600867,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1996",23.055564872,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1997",25.52319541576,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1998",26.1264919786729,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","1999",26.0765353865349,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2000",28.5949742490286,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2001",28.2658952021844,
"FRA","TRADEGOODSERV","EXP","PC_GDP","A","2002",27.5310502579308,
